ID_produit,Nom_produit,Quantite_vendue,Prix_unitaire,Date_vente,Total_vente,TVA,Date_traitement,Total_vente_normalise,Categorie_produit,Ratio_vente_quantite
11,Montre,13.5,66.52,14/10/2024,898.02,179.604,2025-05-22 12:16:22,0.45610100228248585,Luxe,66.52
7,Montre,10.3,67.81,30/06/2024,698.4430000000001,139.68860000000004,2025-05-22 12:16:22,0.3547365897610146,Luxe,67.81
45,Chemise,5.3,78.18,2024-03-07,414.35400000000004,82.87080000000002,2025-05-22 12:16:22,0.210448848243644,Luxe,78.18
35,Lunettes de soleil,13.7,64.2,22/03/2024,879.54,175.90800000000002,2025-05-22 12:16:22,0.4467150793384753,Luxe,64.2
7,Montre,16.6,14.55,invalid_date,241.53000000000003,48.30600000000001,2025-05-22 12:16:22,0.12267218445167015,Basique,14.55
36,Chemise,19.9,64.38,2023-10-17,1281.1619999999998,256.2324,2025-05-22 12:16:22,0.6506973923590055,Luxe,64.38
77,Chaussures,1.8,63.95,invalid_date,115.11000000000001,23.022000000000006,2025-05-22 12:16:22,0.05846393885741626,Luxe,63.95
93,Robe,17.4,18.27,16/06/2024,317.89799999999997,63.5796,2025-05-22 12:16:22,0.1614592062800357,Basique,18.27
92,Robe,6.6,87.72,invalid_date,578.952,115.7904,2025-05-22 12:16:22,0.2940475573745014,Luxe,87.72
26,Pantalon,9.4,36.03,invalid_date,338.682,67.7364,2025-05-22 12:16:22,0.17201532221446839,Basique,36.03
47,Cravate,19.5,77.41,invalid_date,1509.495,301.899,2025-05-22 12:16:22,0.766666869825172,Luxe,77.41
28,Lunettes de soleil,10.8,39.76,09/12/2024,429.408,85.8816,2025-05-22 12:16:22,0.2180947185899175,Basique,39.76
31,Chemise,8.5,49.06,29/08/2023,417.01,83.402,2025-05-22 12:16:22,0.21179782071871386,Luxe,49.06
2,Pantalon,1.2,62.8,2024-10-13,75.36,15.072000000000001,2025-05-22 12:16:22,0.03827506239505594,Luxe,62.800000000000004
8,Cravate,13.1,42.84,invalid_date,561.2040000000001,112.24080000000002,2025-05-22 12:16:22,0.2850334144951563,Luxe,42.84
37,Pull,5.3,21.19,invalid_date,112.307,22.4614,2025-05-22 12:16:22,0.05704030563165535,Basique,21.19
10,Pull,19.1,16.11,invalid_date,307.701,61.540200000000006,2025-05-22 12:16:22,0.15628018808414423,Basique,16.11
93,Pantalon,9.0,38.44,20/01/2024,345.96,69.192,2025-05-22 12:16:22,0.17571179121806732,Basique,38.44
28,Lunettes de soleil,7.3,59.84,05/11/2024,436.832,87.3664,2025-05-22 12:16:22,0.2218653404479442,Luxe,59.84
94,Pantalon,11.3,87.0,invalid_date,983.1,196.62,2025-05-22 12:16:22,0.49931281635588504,Luxe,87.0
73,Lunettes de soleil,6.5,26.74,27/01/2024,173.81,34.762,2025-05-22 12:16:22,0.08827744950749301,Basique,26.740000000000002
22,Montre,10.0,65.98,2025-01-01,659.8000000000001,131.96,2025-05-22 12:16:22,0.33510995446202113,Luxe,65.98
93,Pull,13.4,22.3,2024-07-31,298.82,59.764,2025-05-22 12:16:22,0.1517695613706292,Basique,22.299999999999997
74,Pantalon,5.8,15.87,2024-08-16,92.04599999999999,18.4092,2025-05-22 12:16:22,0.04674981944287843,Basique,15.87
85,Pantalon,12.5,90.05,invalid_date,1125.625,225.125,2025-05-22 12:16:22,0.5717007312690399,Luxe,90.05
56,Pantalon,4.8,21.19,invalid_date,101.712,20.3424,2025-05-22 12:16:22,0.05165914472300862,Basique,21.19
51,Robe,19.7,70.61,14/04/2024,1391.0169999999998,278.2034,2025-05-22 12:16:22,0.7064923363532846,Luxe,70.61
41,Montre,13.3,19.4,invalid_date,258.02,51.604,2025-05-22 12:16:22,0.13104739383190464,Basique,19.4
13,Chaussures,2.9,69.45,09/08/2023,201.405,40.281000000000006,2025-05-22 12:16:22,0.1022928468906083,Luxe,69.45
50,Chemise,8.3,98.87,invalid_date,820.6210000000001,164.12420000000003,2025-05-22 12:16:22,0.41679033940675697,Luxe,98.87
26,Lunettes de soleil,16.3,85.55,invalid_date,1394.465,278.893,2025-05-22 12:16:22,0.708243562668812,Luxe,85.55
9,Montre,18.7,22.93,2024-09-15,428.791,85.7582,2025-05-22 12:16:22,0.2177813465955206,Basique,22.93
82,Cravate,11.9,89.94,2023-10-19,1070.286,214.05720000000002,2025-05-22 12:16:22,0.5435942599595919,Luxe,89.94
47,Pull,19.2,69.07,invalid_date,1326.1439999999998,265.2288,2025-05-22 12:16:22,0.6735435820704493,Luxe,69.07
55,Robe,19.9,28.13,invalid_date,559.7869999999999,111.95739999999999,2025-05-22 12:16:22,0.28431372549019607,Basique,28.13
52,Chaussures,17.0,69.15,02/02/2024,1175.5500000000002,235.11000000000004,2025-05-22 12:16:22,0.5970574522095012,Luxe,69.15
12,Pantalon,9.9,36.54,23/11/2024,361.746,72.3492,2025-05-22 12:16:22,0.18372944162900617,Basique,36.54
58,Chemise,19.6,30.52,2025-05-12,598.192,119.6384,2025-05-22 12:16:22,0.30381948147854704,Basique,30.52
70,Chemise,17.0,51.65,17/10/2024,878.05,175.61,2025-05-22 12:16:22,0.4459583139063013,Luxe,51.65
20,Cravate,12.3,26.24,invalid_date,322.752,64.55040000000001,2025-05-22 12:16:22,0.16392453474162813,Basique,26.24
98,Pantalon,10.7,83.39,invalid_date,892.2729999999999,178.4546,2025-05-22 12:16:22,0.4531821224578522,Luxe,83.39
7,Montre,12.1,53.29,invalid_date,644.809,128.9618,2025-05-22 12:16:22,0.3274960815803294,Luxe,53.29
39,Montre,18.5,74.25,16/07/2024,1373.625,274.725,2025-05-22 12:16:22,0.69765900454364,Luxe,74.25
6,Robe,8.0,19.42,05/01/2024,155.36,31.072000000000003,2025-05-22 12:16:22,0.0789067634513786,Basique,19.42
9,Robe,17.9,68.63,2023-11-07,1228.4769999999999,245.69539999999998,2025-05-22 12:16:22,0.623938877732101,Luxe,68.63
55,Robe,16.5,48.88,invalid_date,806.5200000000001,161.30400000000003,2025-05-22 12:16:22,0.4096284941993169,Luxe,48.88
46,Montre,8.0,64.13,invalid_date,513.04,102.608,2025-05-22 12:16:22,0.26057109887419716,Luxe,64.13
32,Lunettes de soleil,16.1,95.21,29/01/2025,1532.881,306.57620000000003,2025-05-22 12:16:22,0.7785445318364617,Luxe,95.21
22,Pantalon,10.8,46.4,invalid_date,501.12,100.224,2025-05-22 12:16:22,0.2545169754168051,Luxe,46.4
63,Montre,6.5,63.23,invalid_date,410.995,82.19900000000001,2025-05-22 12:16:22,0.20874282469554162,Luxe,63.230000000000004
52,Robe,13.6,97.4,2024-06-20,1324.64,264.92800000000005,2025-05-22 12:16:22,0.6727797060905906,Luxe,97.4
18,Pull,15.2,35.01,2024-01-25,532.1519999999999,106.43039999999999,2025-05-22 12:16:22,0.2702780122565526,Basique,35.01
17,Chaussures,13.9,34.18,2023-07-24,475.10200000000003,95.02040000000001,2025-05-22 12:16:22,0.24130253044076258,Basique,34.18
15,Lunettes de soleil,5.7,44.16,invalid_date,251.712,50.3424,2025-05-22 12:16:22,0.12784358420361358,Luxe,44.16
88,Montre,6.6,23.39,2025-02-14,154.374,30.8748,2025-05-22 12:16:22,0.07840597773585942,Basique,23.39
11,Robe,4.9,39.21,28/07/2023,192.12900000000002,38.42580000000001,2025-05-22 12:16:22,0.0975816011531277,Basique,39.21
83,Pull,18.3,70.78,2024-04-02,1295.2740000000001,259.05480000000006,2025-05-22 12:16:22,0.6578648244253409,Luxe,70.78
13,Lunettes de soleil,9.1,28.52,2024-01-22,259.532,51.9064,2025-05-22 12:16:22,0.13181533298186912,Basique,28.52
18,Chaussures,6.3,99.21,invalid_date,625.0229999999999,125.00459999999998,2025-05-22 12:16:22,0.31744684611657437,Luxe,99.21
17,Chaussures,13.6,43.52,invalid_date,591.8720000000001,118.37440000000002,2025-05-22 12:16:22,0.30060957709509756,Luxe,43.52
4,Pantalon,19.3,86.53,2023-05-26,1670.029,334.0058,2025-05-22 12:16:22,0.8482014885423683,Luxe,86.53
33,Robe,5.0,27.32,13/09/2024,136.6,27.32,2025-05-22 12:16:22,0.06937862955367093,Basique,27.32
24,Lunettes de soleil,19.2,81.69,2023-07-10,1568.4479999999999,313.6896,2025-05-22 12:16:22,0.7966088782298394,Luxe,81.69
59,Lunettes de soleil,19.1,39.16,invalid_date,747.956,149.59120000000001,2025-05-22 12:16:22,0.37988405744103587,Basique,39.16
87,Pantalon,2.9,72.52,2024-01-06,210.308,42.0616,2025-05-22 12:16:22,0.1068146473219138,Luxe,72.52
79,Lunettes de soleil,16.5,60.03,28/01/2025,990.495,198.09900000000002,2025-05-22 12:16:22,0.5030687092222789,Luxe,60.03
94,Robe,11.9,21.86,08/12/2024,260.134,52.02680000000001,2025-05-22 12:16:22,0.13212108653231797,Basique,21.86
24,Pull,13.2,77.38,24/07/2024,1021.4159999999999,204.2832,2025-05-22 12:16:22,0.5187733695768108,Luxe,77.38
4,Lunettes de soleil,14.0,29.66,invalid_date,415.24,83.048,2025-05-22 12:16:22,0.21089884433284273,Basique,29.66
75,Chemise,15.5,27.52,17/12/2024,426.56,85.31200000000001,2025-05-22 12:16:22,0.2166482300323124,Basique,27.52
7,Robe,13.5,90.43,2024-06-23,1220.805,244.16100000000003,2025-05-22 12:16:22,0.6200422976007998,Luxe,90.43
68,Lunettes de soleil,17.2,46.38,invalid_date,797.736,159.5472,2025-05-22 12:16:22,0.4051671334233326,Luxe,46.38
10,Chemise,5.7,20.98,12/09/2024,119.58600000000001,23.917200000000005,2025-05-22 12:16:22,0.06073728253151752,Basique,20.98
41,Cravate,2.4,72.58,19/08/2023,174.19199999999998,34.8384,2025-05-22 12:16:22,0.08847146588003693,Luxe,72.58
13,Pantalon,16.0,28.3,invalid_date,452.8,90.56,2025-05-22 12:16:22,0.22997542797878623,Basique,28.3
86,Chemise,4.1,36.04,2025-03-13,147.76399999999998,29.552799999999998,2025-05-22 12:16:22,0.07504878343608075,Basique,36.04
49,Robe,17.3,64.47,invalid_date,1115.3310000000001,223.06620000000004,2025-05-22 12:16:22,0.5664724471356176,Luxe,64.47
45,Robe,17.7,73.9,22/10/2023,1308.03,261.606,2025-05-22 12:16:22,0.6643435491587715,Luxe,73.9
47,Chemise,5.9,52.88,2024-06-02,311.992,62.39840000000001,2025-05-22 12:16:22,0.15845957094955274,Luxe,52.88
25,Pantalon,3.3,22.6,invalid_date,74.58,14.916,2025-05-22 12:16:22,0.037878903309756795,Basique,22.6
48,Pantalon,14.4,41.23,21/01/2025,593.712,118.7424,2025-05-22 12:16:22,0.3015441062193929,Luxe,41.23
31,Chemise,3.4,86.63,25/02/2024,294.542,58.9084,2025-05-22 12:16:22,0.14959678115664232,Luxe,86.63
5,Chaussures,2.6,12.03,01/05/2024,31.278,6.2556,2025-05-22 12:16:22,0.01588597932049575,Basique,12.03
64,Chemise,13.8,51.82,invalid_date,715.116,143.0232,2025-05-22 12:16:22,0.3632047441574154,Luxe,51.81999999999999
48,Montre,18.0,45.92,13/04/2025,826.5600000000001,165.312,2025-05-22 12:16:22,0.4198067353139257,Luxe,45.92
48,Montre,2.2,29.95,invalid_date,65.89,13.178,2025-05-22 12:16:22,0.033465284782513746,Basique,29.95
69,Chaussures,11.0,14.15,2025-04-24,155.65,31.130000000000003,2025-05-22 12:16:22,0.07905405336770777,Basique,14.15
78,Lunettes de soleil,8.5,49.84,10/12/2023,423.64000000000004,84.72800000000001,2025-05-22 12:16:22,0.21516517294375664,Luxe,49.84
38,Chaussures,12.4,12.38,15/04/2025,153.512,30.7024,2025-05-22 12:16:22,0.07796817115697754,Basique,12.379999999999999
49,Cravate,10.0,45.66,13/01/2025,456.59999999999997,91.32,2025-05-22 12:16:22,0.23190543377896153,Luxe,45.66
97,Chemise,19.5,85.51,invalid_date,1667.4450000000002,333.48900000000003,2025-05-22 12:16:22,0.8468890845982492,Luxe,85.51
54,Pantalon,13.8,19.56,invalid_date,269.928,53.985600000000005,2025-05-22 12:16:22,0.13709542253413826,Basique,19.56
61,Lunettes de soleil,2.3,80.54,invalid_date,185.242,37.0484,2025-05-22 12:16:22,0.09408371958844151,Luxe,80.54
12,Pull,10.1,46.61,invalid_date,470.76099999999997,94.1522,2025-05-22 12:16:22,0.23909775276219383,Luxe,46.61
80,Chemise,4.0,16.23,08/10/2023,64.92,12.984000000000002,2025-05-22 12:16:22,0.03297262540720584,Basique,16.23
78,Robe,4.7,12.6,24/02/2024,59.22,11.844000000000001,2025-05-22 12:16:22,0.030077616706942843,Basique,12.6
44,Cravate,11.8,88.63,2023-06-22,1045.834,209.16680000000002,2025-05-22 12:16:22,0.5311751805317269,Luxe,88.63
90,Lunettes de soleil,8.5,48.8,29/10/2023,414.79999999999995,82.96,2025-05-22 12:16:22,0.21067536997703293,Luxe,48.8
77,Cravate,15.1,65.25,29/06/2024,985.275,197.055,2025-05-22 12:16:22,0.5004174907283537,Luxe,65.25
88,Robe,17.5,21.79,24/02/2025,381.325,76.265,2025-05-22 12:16:22,0.19367354256627795,Basique,21.79
56,Pull,18.1,23.26,28/02/2025,421.0060000000001,84.20120000000003,2025-05-22 12:16:22,0.21382737418647724,Basique,23.26
84,Chemise,9.7,30.72,2024-08-06,297.984,59.5968,2025-05-22 12:16:22,0.1513449600945906,Basique,30.72
38,Montre,11.6,79.68,10/10/2024,924.288,184.85760000000002,2025-05-22 12:16:22,0.4694424213243294,Luxe,79.68
52,Montre,1.2,46.63,invalid_date,55.956,11.191200000000002,2025-05-22 12:16:22,0.028419843303844883,Luxe,46.63
18,Lunettes de soleil,4.8,16.06,2025-04-18,77.088,15.4176,2025-05-22 12:16:22,0.03915270713787251,Basique,16.06
50,Robe,15.7,28.41,09/03/2024,446.037,89.2074,2025-05-22 12:16:22,0.22654052555073734,Basique,28.41
51,Pantalon,10.0,58.68,2024-09-02,586.8,117.36,2025-05-22 12:16:22,0.29803352724812665,Luxe,58.67999999999999
68,Chemise,6.4,15.51,06/04/2025,99.26400000000001,19.852800000000002,2025-05-22 12:16:22,0.050415814670685156,Basique,15.510000000000002
88,Cravate,16.8,57.02,16/11/2023,957.9360000000001,191.58720000000005,2025-05-22 12:16:22,0.4865321147886188,Luxe,57.02
78,Cravate,10.2,49.23,31/08/2024,502.14599999999996,100.4292,2025-05-22 12:16:22,0.2550380769828524,Luxe,49.23
57,Pull,12.0,69.76,16/10/2024,837.1200000000001,167.42400000000004,2025-05-22 12:16:22,0.4251701198533603,Luxe,69.76
45,Lunettes de soleil,7.2,59.09,18/08/2023,425.44800000000004,85.08960000000002,2025-05-22 12:16:22,0.21608344938762952,Luxe,59.09
41,Pantalon,13.1,24.81,invalid_date,325.01099999999997,65.0022,2025-05-22 12:16:22,0.16507187240020602,Basique,24.81
1,Montre,3.4,67.5,invalid_date,229.5,45.900000000000006,2025-05-22 12:16:22,0.11656219240532562,Luxe,67.5
65,Lunettes de soleil,4.8,10.78,2023-06-21,51.74399999999999,10.348799999999999,2025-05-22 12:16:22,0.026280584243229488,Basique,10.78
12,Pantalon,15.4,98.57,17/02/2025,1517.9779999999998,303.5956,2025-05-22 12:16:22,0.7709753538259317,Luxe,98.57
2,Chemise,10.6,46.12,invalid_date,488.87199999999996,97.7744,2025-05-22 12:16:22,0.2482962619850821,Luxe,46.12
41,Robe,10.6,42.23,invalid_date,447.638,89.5276,2025-05-22 12:16:22,0.227353667468127,Luxe,42.23
87,Cravate,16.4,88.89,07/01/2025,1457.7959999999998,291.5592,2025-05-22 12:16:22,0.7404091409137866,Luxe,88.89
64,Chaussures,6.5,82.98,2023-12-13,539.37,107.87400000000001,2025-05-22 12:16:22,0.2739440074843594,Luxe,82.98
15,Lunettes de soleil,19.1,75.67,2024-05-08,1445.2970000000003,289.05940000000004,2025-05-22 12:16:22,0.7340609455199997,Luxe,75.67
41,Lunettes de soleil,17.1,44.33,2024-08-22,758.043,151.6086,2025-05-22 12:16:22,0.3850072070479749,Luxe,44.33
12,Chemise,2.1,63.04,2023-11-16,132.38400000000001,26.476800000000004,2025-05-22 12:16:22,0.06723733890800274,Luxe,63.040000000000006
43,Chaussures,12.9,65.95,2023-10-26,850.7550000000001,170.15100000000004,2025-05-22 12:16:22,0.4320952854021473,Luxe,65.95
51,Chaussures,11.1,56.07,2024-06-16,622.377,124.4754,2025-05-22 12:16:22,0.3161029526041365,Luxe,56.07
90,Robe,15.6,88.46,2023-09-15,1379.9759999999999,275.9952,2025-05-22 12:16:22,0.7008846537112489,Luxe,88.46
12,Chemise,19.6,70.69,2023-08-04,1385.5240000000001,277.1048,2025-05-22 12:16:22,0.7037024621795049,Luxe,70.69
13,Pantalon,15.2,70.05,29/08/2024,1064.76,212.952,2025-05-22 12:16:22,0.5407876252091264,Luxe,70.05
22,Chaussures,11.5,51.74,13/07/2024,595.01,119.00200000000001,2025-05-22 12:16:22,0.3022033555690318,Luxe,51.74
25,Pull,19.2,38.54,invalid_date,739.968,147.9936,2025-05-22 12:16:22,0.375826982090562,Basique,38.54
63,Pull,13.1,66.38,2023-11-16,869.5779999999999,173.91559999999998,2025-05-22 12:16:22,0.4416554167644367,Luxe,66.38
76,Cravate,1.3,75.8,30/05/2024,98.54,19.708000000000002,2025-05-22 12:16:22,0.050048097776125434,Luxe,75.8
24,Chaussures,5.3,46.73,2024-08-21,247.66899999999998,49.5338,2025-05-22 12:16:22,0.12579015961147968,Luxe,46.73
39,Robe,18.9,32.89,27/04/2025,621.621,124.3242,2025-05-22 12:16:22,0.3157189830291543,Basique,32.89
60,Chaussures,14.9,14.6,28/06/2024,217.54,43.508,2025-05-22 12:16:22,0.11048775309740537,Basique,14.6
19,Cravate,13.5,34.73,10/12/2023,468.85499999999996,93.771,2025-05-22 12:16:22,0.23812970248452694,Basique,34.73
64,Chemise,6.9,74.1,2024-11-19,511.28999999999996,102.258,2025-05-22 12:16:22,0.2596822804135901,Luxe,74.1
87,Lunettes de soleil,9.4,95.29,06/09/2023,895.7260000000001,179.14520000000005,2025-05-22 12:16:22,0.4549358882546959,Luxe,95.29
39,Pull,1.9,59.77,2024-12-22,113.563,22.712600000000002,2025-05-22 12:16:22,0.05767822333823962,Luxe,59.77
21,Pantalon,17.0,71.68,invalid_date,1218.5600000000002,243.71200000000005,2025-05-22 12:16:22,0.6189020704899068,Luxe,71.68
7,Montre,5.3,24.11,23/09/2023,127.78299999999999,25.5566,2025-05-22 12:16:22,0.06490050820100096,Basique,24.11
17,Lunettes de soleil,15.1,60.44,2025-05-10,912.6439999999999,182.5288,2025-05-22 12:16:22,0.4635284772355816,Luxe,60.44
52,Montre,15.5,31.4,12/12/2023,486.7,97.34,2025-05-22 12:16:22,0.24719311130140295,Basique,31.4
10,Cravate,16.8,50.18,2023-06-20,843.024,168.6048,2025-05-22 12:16:22,0.4281687393913169,Luxe,50.18
97,Pull,2.9,35.27,2024-03-15,102.283,20.4566,2025-05-22 12:16:22,0.05194915348929813,Basique,35.27
70,Robe,4.0,18.87,09/09/2024,75.48,15.096000000000002,2025-05-22 12:16:22,0.03833600994664042,Basique,18.87
31,Chaussures,1.6,71.66,invalid_date,114.656,22.931200000000004,2025-05-22 12:16:22,0.05823335395392163,Luxe,71.66
39,Lunettes de soleil,17.8,54.48,invalid_date,969.744,193.9488,2025-05-22 12:16:22,0.49252935386453195,Luxe,54.48
100,Pantalon,14.0,66.36,28/07/2023,929.04,185.808,2025-05-22 12:16:22,0.47185594436707495,Luxe,66.36
78,Cravate,8.6,72.11,27/06/2024,620.146,124.0292,2025-05-22 12:16:22,0.3149698360409283,Luxe,72.11
74,Chaussures,15.2,80.15,invalid_date,1218.28,243.656,2025-05-22 12:16:22,0.6187598595362095,Luxe,80.15
83,Chaussures,10.2,44.5,14/07/2023,453.9,90.78,2025-05-22 12:16:22,0.23053411386831066,Luxe,44.5
9,Chemise,18.2,43.94,invalid_date,799.708,159.9416,2025-05-22 12:16:22,0.40616870485437095,Luxe,43.94
13,Pantalon,11.3,21.55,28/12/2023,243.51500000000001,48.703,2025-05-22 12:16:22,0.12368035853413015,Basique,21.55
62,Pantalon,10.9,17.88,24/02/2025,194.892,38.9784,2025-05-22 12:16:22,0.09898491852836043,Basique,17.88
77,Chemise,7.0,19.58,2024-02-15,137.06,27.412000000000003,2025-05-22 12:16:22,0.06961226183474478,Basique,19.580000000000002
72,Pantalon,2.7,57.3,02/04/2024,154.71,30.942000000000004,2025-05-22 12:16:22,0.07857663088029597,Luxe,57.3
68,Chaussures,14.3,78.72,12/08/2023,1125.6960000000001,225.13920000000005,2025-05-22 12:16:22,0.5717367919037274,Luxe,78.72
50,Cravate,16.2,47.94,2024-06-15,776.6279999999999,155.3256,2025-05-22 12:16:22,0.39444645909962184,Luxe,47.94
57,Robe,2.3,39.04,invalid_date,89.79199999999999,17.958399999999997,2025-05-22 12:16:22,0.04560502126561654,Basique,39.04
30,Pantalon,7.0,79.84,2024-12-30,558.88,111.77600000000001,2025-05-22 12:16:22,0.28385306357947004,Luxe,79.84
81,Robe,18.4,60.62,invalid_date,1115.408,223.08159999999998,2025-05-22 12:16:22,0.5665115551478842,Luxe,60.62
14,Montre,10.2,39.58,12/06/2023,403.71599999999995,80.7432,2025-05-22 12:16:22,0.20504584779567944,Basique,39.58
55,Montre,1.5,20.89,invalid_date,31.335,6.267,2025-05-22 12:16:22,0.01591492940749838,Basique,20.89
38,Chemise,14.4,37.51,invalid_date,540.144,108.0288,2025-05-22 12:16:22,0.2743371191920793,Basique,37.51
22,Robe,2.8,82.97,09/11/2023,232.31599999999997,46.4632,2025-05-22 12:16:22,0.11799242828250815,Luxe,82.97
18,Robe,16.9,71.59,invalid_date,1209.8709999999999,241.9742,2025-05-22 12:16:22,0.6144889598589267,Luxe,71.59
23,Lunettes de soleil,17.3,12.44,26/10/2024,215.212,43.0424,2025-05-22 12:16:22,0.10930537059666638,Basique,12.44
50,Pull,12.7,77.44,2024-12-23,983.4879999999999,196.6976,2025-05-22 12:16:22,0.49950988010600816,Luxe,77.44
85,Lunettes de soleil,12.4,61.29,2024-07-25,759.996,151.9992,2025-05-22 12:16:22,0.3859991284500124,Luxe,61.29
70,Cravate,12.6,85.22,20/02/2024,1073.772,214.7544,2025-05-22 12:16:22,0.545364786333121,Luxe,85.22
87,Chaussures,10.7,34.31,2024-08-09,367.117,73.4234,2025-05-22 12:16:22,0.18645735245867506,Basique,34.31
37,Chaussures,6.4,44.53,invalid_date,284.992,56.998400000000004,2025-05-22 12:16:22,0.14474637184304384,Luxe,44.53
63,Robe,6.0,28.4,09/09/2024,170.39999999999998,34.08,2025-05-22 12:16:22,0.08654552324996724,Basique,28.399999999999995
66,Lunettes de soleil,15.2,30.94,invalid_date,470.288,94.05760000000001,2025-05-22 12:16:22,0.23885751782969836,Basique,30.94
10,Pull,15.3,68.66,2024-01-22,1050.498,210.0996,2025-05-22 12:16:22,0.5335440087033104,Luxe,68.66
17,Lunettes de soleil,9.2,66.82,2024-02-26,614.7439999999999,122.94879999999999,2025-05-22 12:16:22,0.31222618042710015,Luxe,66.82
34,Montre,1.5,16.31,09/12/2023,24.464999999999996,4.893,2025-05-22 12:16:22,0.01242568207928667,Basique,16.31
76,Pull,1.3,34.86,invalid_date,45.318,9.0636,2025-05-22 12:16:22,0.023016842855880373,Basique,34.86
30,Cravate,1.1,61.68,26/12/2024,67.848,13.569600000000001,2025-05-22 12:16:22,0.03445974566586724,Luxe,61.67999999999999
31,Lunettes de soleil,4.3,16.04,28/03/2024,68.972,13.7944,2025-05-22 12:16:22,0.035030621065708575,Basique,16.04
40,Montre,17.5,59.66,07/08/2024,1044.05,208.81,2025-05-22 12:16:22,0.5302690935981708,Luxe,59.66
39,Pantalon,4.9,92.68,invalid_date,454.13200000000006,90.82640000000002,2025-05-22 12:16:22,0.23065194580137402,Luxe,92.68
98,Pantalon,11.4,75.91,invalid_date,865.374,173.0748,2025-05-22 12:16:22,0.439520220873927,Luxe,75.91
9,Robe,17.5,33.32,03/09/2023,583.1,116.62,2025-05-22 12:16:22,0.29615431107427176,Basique,33.32
20,Chemise,8.9,94.14,2023-09-25,837.846,167.56920000000002,2025-05-22 12:16:22,0.4255388525404464,Luxe,94.14
95,Pantalon,8.7,47.57,2025-03-03,413.859,82.7718,2025-05-22 12:16:22,0.21019743959335796,Luxe,47.57
25,Robe,10.4,77.12,26/02/2024,802.0480000000001,160.40960000000004,2025-05-22 12:16:22,0.40735718211026845,Luxe,77.12
81,Montre,1.9,24.21,2024-07-28,45.999,9.199800000000002,2025-05-22 12:16:22,0.023362720211122324,Basique,24.21
45,Pantalon,6.6,91.09,24/08/2023,601.194,120.2388,2025-05-22 12:16:22,0.3053441860606855,Luxe,91.09
49,Chemise,6.5,25.62,03/09/2024,166.53,33.306000000000004,2025-05-22 12:16:22,0.08457996471136764,Basique,25.62
52,Pull,1.8,33.15,invalid_date,59.67,11.934000000000001,2025-05-22 12:16:22,0.03030617002538466,Basique,33.15
27,Lunettes de soleil,13.5,47.5,2024-01-29,641.25,128.25,2025-05-22 12:16:22,0.3256884787795863,Luxe,47.5
76,Chemise,17.8,81.94,invalid_date,1458.532,291.7064,2025-05-22 12:16:22,0.7407829525635049,Luxe,81.94
97,Montre,18.1,77.83,2024-05-03,1408.7230000000002,281.74460000000005,2025-05-22 12:16:22,0.7154851475895753,Luxe,77.83
10,Pantalon,5.9,96.13,23/09/2024,567.167,113.4334,2025-05-22 12:16:22,0.2880619999126419,Luxe,96.13
22,Pull,15.7,88.54,invalid_date,1390.078,278.0156,2025-05-22 12:16:22,0.706015421762136,Luxe,88.54
22,Chemise,15.4,57.42,2024-08-08,884.268,176.85360000000003,2025-05-22 12:16:22,0.44911641287090404,Luxe,57.42
61,Pull,3.8,42.17,2023-11-15,160.246,32.049200000000006,2025-05-22 12:16:22,0.0813883445933935,Luxe,42.17
73,Cravate,7.7,15.49,22/12/2024,119.27300000000001,23.854600000000005,2025-05-22 12:16:22,0.06057831100113465,Basique,15.49
84,Chemise,19.1,34.71,2025-03-15,662.961,132.59220000000002,2025-05-22 12:16:22,0.33671541455000903,Basique,34.71
35,Lunettes de soleil,13.0,54.62,invalid_date,710.06,142.012,2025-05-22 12:16:22,0.3606368206506558,Luxe,54.62
44,Lunettes de soleil,16.2,95.57,invalid_date,1548.234,309.6468,2025-05-22 12:16:22,0.7863422631654331,Luxe,95.57
35,Chemise,10.3,36.86,30/04/2024,379.658,75.9316,2025-05-22 12:16:22,0.19282687949551683,Basique,36.86
76,Montre,14.7,97.68,invalid_date,1435.896,287.1792,2025-05-22 12:16:22,0.7292862127496184,Luxe,97.68
45,Pull,11.9,56.64,28/08/2024,674.0160000000001,134.80320000000003,2025-05-22 12:16:22,0.34233020773972966,Luxe,56.64000000000001
25,Lunettes de soleil,2.9,51.41,invalid_date,149.089,29.817800000000002,2025-05-22 12:16:22,0.0757217459848261,Luxe,51.410000000000004
17,Chaussures,11.1,34.31,2023-11-14,380.841,76.1682,2025-05-22 12:16:22,0.1934277207748872,Basique,34.31
30,Pull,16.6,65.09,29/04/2024,1080.4940000000001,216.09880000000004,2025-05-22 12:16:22,0.5487788650143787,Luxe,65.09
100,Lunettes de soleil,17.0,45.08,invalid_date,766.36,153.27200000000002,2025-05-22 12:16:22,0.38923138026904286,Luxe,45.08
17,Chaussures,19.2,16.8,20/05/2024,322.56,64.512,2025-05-22 12:16:22,0.16382701865909294,Basique,16.8
21,Lunettes de soleil,2.6,62.7,28/05/2023,163.02,32.604000000000006,2025-05-22 12:16:22,0.0827972488275215,Luxe,62.7
88,Pull,6.3,19.84,invalid_date,124.99199999999999,24.9984,2025-05-22 12:16:22,0.0634829697303985,Basique,19.84
3,Pull,3.7,59.74,invalid_date,221.038,44.207600000000006,2025-05-22 12:16:22,0.11226437422609309,Luxe,59.74
